,0,1,2,3,4
3017,tensar-international,Tensar International, ,"$910,000",1
3018,teradata,Teradata,TDC),"$19,309",1
3019,teradyne,Teradyne,TER),"$125,000",1
3020,terex,Terex,TEX),"$10,752,246",2
3021,terminix-global-holdings,Terminix Global Holdings,TMX),"$72,325,152",4
3022,terumo,Terumo, ,"$104,550",2
3023,tesla-inc,Tesla Inc.,Nasdaq: TSLA),"$88,628,854",3
3024,tetra-tech-inc,Tetra Tech Inc.,TTEK),"$1,157,823",10
3025,tetra-technologies-inc,TETRA Technologies Inc.,TTI),"$1,094,677",9
3026,teva-pharmaceutical-industries,Teva Pharmaceutical Industries,TEVA),"$3,228,122,694",3
3027,texas-health-resources,Texas Health Resources, ,"$3,149,929",1
3028,texas-instruments,Texas Instruments,TXN),"$495,498",1
3029,texas-lehigh-cement,Texas Lehigh Cement, ,"$104,606",1
3030,texas-roadhouse-inc,Texas Roadhouse Inc.,TXRH),"$17,397,094",13
3031,textron,Textron,NYSE: TXT),"$20,866,552",13
3032,tfi-international,TFI International, ,"$11,662,165",34
3033,thai-union-group,Thai Union Group, ,"$1,170,014",1
3034,thales,Thales, ,"$58,500",2
3035,the-buckle-inc,The Buckle Inc.,BKE),"$25,000",1
3036,the-queens-medical-center,The Queen's Medical Center, ,"$2,741,195",2
3037,thermo-fisher-scientific,Thermo Fisher Scientific,NYSE: TMO),"$5,874,979",3
3038,thermon-group-holdings,Thermon Group Holdings,THR),"$221,113",7
3039,thoma-bravo,Thoma Bravo, ,"$1,690,869",1
3040,thomas-h-lee-partners,Thomas H. Lee Partners, ,"$7,517,765",8
3041,thomas-industrial-coatings,Thomas Industrial Coatings, ,"$2,411,000",6
3042,thomson-reuters,Thomson Reuters,TRI),"$6,649,343",1
3043,thor-industries,Thor Industries,THO),"$1,893,691",1
3044,thorntons-inc,Thorntons Inc., ,"$126,929",1
3045,thrivent-financial,Thrivent Financial, ,"$413,000",1
3046,thyssenkrupp,ThyssenKrupp, ,"$1,454,614",7
3047,tiaa,TIAA, ,"$188,511,272",6
3048,tidalhealth-inc,"Tidalhealth, Inc.", ,"$4,724,000",2
3049,tidewater-inc,Tidewater Inc.,TDW),"$15,671,362",2
3050,tillys-inc,Tilly's Inc.,TLYS),"$2,818,485",1
3051,timken,Timken,TKR),"$653,376",21
3052,timkensteel,TimkenSteel,TMST),"$477,470",15
3053,titan-group,Titan Group, ,"$652,297",36
3054,titan-international,Titan International,TWI),"$21,568,866",7
3055,titan-machinery,Titan Machinery,TITN),"$11,500",2
3056,tjx,TJX,TJX),"$229,661,385",2
3057,tk-elevator,TK Elevator, ,"$861,884",7
3058,tmk,TMK, ,"$271,670",5
3059,tms-international,TMS International, ,"$148,557",3
3060,tmx-finance,TMX Finance, ,"$9,231,911",2
3061,tokai-carbon,Tokai Carbon, ,"$102,872,943",17
3062,tokai-rika-co,Tokai Rika Co., ,"$17,728,406",1
3063,tokio-marine,Tokio Marine, ,"$7,190,035",39
3064,toll-brothers,Toll Brothers,TOL),"$981,956",8
3065,tonawanda-coke,Tonawanda Coke, ,"$36,993,182",4
3066,tootsie-roll-industries,Tootsie Roll Industries,TR),"$300,333",6
3067,topbuild,TopBuild,BLD),"$8,684,576",4
3068,tops-markets,Tops Markets, ,"$141,057",1
3069,toray-industries,Toray Industries, ,"$25,489,403",2
3070,toro-co,Toro Co.,TTC),"$144,727",8
3071,toronto-dominion-bank,Toronto-Dominion Bank,TD),"$197,566,318",3
3072,toshiba,Toshiba, ,"$100,485,293",4
3073,total-system-services,Total System Services,TSS),"$75,289",3
3074,totalenergies-se,TotalEnergies SE,TOT),"$479,604,139",3
3075,townsquare-media,Townsquare Media,TSQ),"$123,509",2
3076,toyo-ink,Toyo Ink, ,"$45,049,300",1
3077,toyo-seat,Toyo Seat, ,"$36,015",4
3078,toyo-tire-and-rubber,Toyo Tire & Rubber, ,"$120,005,000",1
3079,toyobo,Toyobo, ,"$67,397,437",2
3080,toyoda-gosei,Toyoda Gosei, ,"$26,114,528",1
3081,toyoda-iron-works,Toyoda Iron Works, ,"$5,250",1
3082,toyota,Toyota,TM),"$6,856,477,187",24
3083,toys-r-us,Toys R Us, ,"$7,369,709",10
3084,tp-icap-plc,TP ICAP PLC,LSE: TCAP),"$2,800,000",1
3085,tpc-group,TPC Group, ,"$1,861,210",23
3086,tpg-capital,TPG Capital, ,"$72,302,176",3
3087,tpi-composites,TPI Composites,TPIC),"$184,686",3
3088,tractor-supply-co,Tractor Supply Co.,TSCO),"$2,876,430",17
3089,tradebe,Tradebe, ,"$3,099,412",35
3090,trafigura,Trafigura, ,"$2,777,422",225
3091,tram-energy,Tram Energy, ,"$936,206",25
3092,trammo,Trammo, ,"$57,485",5
3093,trane-technologies,Trane Technologies,TT),"$15,375,228",20
3094,trans-states-holdings,Trans States Holdings, ,"$5,383,968",92
3095,transalta,TransAlta,TAC),"$37,000",1
3096,transdev,Transdev, ,"$14,578,837",19
3097,transdigm,TransDigm,TDG),"$22,049,769",1
3098,transmar-shipping-company-sa,Transmar Shipping Company S.A., ,"$850,000",1
3099,transocean,Transocean,RIG),"$1,658,484,859",5
3100,transunion,TransUnion,TRU),"$30,291,667",4
3101,travel-leisure-co,Travel + Leisure Co.,TNL),"$12,897,250",9
3102,travelcenters-of-america,TravelCenters of America,TA),"$6,131,356",33
3103,travelers,Travelers,TRV),"$210,310,408",2
3104,travelzoo-inc,Travelzoo Inc.,TZOO),"$50,000",1
3105,tredegar,Tredegar,TG),"$135,032",4
3106,treehouse-foods,TreeHouse Foods,THS),"$8,145,942",1
3107,trelleborg,Trelleborg, ,"$14,550,826",1
3108,trex,Trex,TREX),"$100,263",3
3109,tri-county-coal,Tri County Coal, ,"$1,172,668",73
3110,tri-pointe-group,TRI Pointe Group,TPH),"$14,600",1
3111,tribune-media,Tribune Media,TRCO),"$31,000,000",1
3112,trident-seafoods,Trident Seafoods, ,"$34,748,554",15
3113,tridentcare,TridentCare, ,"$17,500,000",1
3114,trimas-corporation,TriMas Corporation,TRS),"$106,395",2
3115,trimble-navigation,Trimble Navigation,TRMB),"$33,126",1
3116,trinet-group,TriNet Group,TNET),"$1,515,959",4
3117,trinity-health,Trinity Health, ,"$328,481,936",27
3118,trinity-industries,Trinity Industries,TRN),"$1,543,059",16
3119,triumph-group,Triumph Group,TGI),"$3,094,828",5
3120,triumph-motorcycles-ltd,Triumph Motorcycles Ltd., ,"$2,900,000",1
3121,triwest-healthcare-alliance-corporation,TriWest Healthcare Alliance Corporation, ,"$189,700,000",2
3122,tronox,Tronox,TROX),"$292,471,290",12
3123,trt-holdings,TRT Holdings, ,"$790,500",5
3124,trueblue-inc,TrueBlue Inc.,TBI),"$14,272,094",42
3125,truist-financial,Truist Financial,TFC),"$1,713,148,907",10
3126,truman-arnold-companies,Truman Arnold Companies, ,"$8,904",1
3127,trump-organization,Trump Organization, ,"$25,536,200",2
3128,trustmark,Trustmark,TRMK),"$5,006,250",2
3129,tsg-consumer-partners,TSG Consumer Partners, ,"$3,292,500",2
3130,ttec,TTEC,TTEC),"$174,712",1
3131,ttm-technologies,TTM Technologies,TTMI),"$9,744,075",4
3132,tuesday-morning-corp,Tuesday Morning Corp.,TUESQ),"$1,699,900",2
3133,turner-industries,Turner Industries, ,"$295,696",15
3134,tutor-perini,Tutor Perini,TPC),"$12,542,039",1
3135,twin-county-dairy,Twin County Dairy, ,"$390,000",1
3136,twin-disc-inc,Twin Disc Inc.,TWIN),"$13,000",1
3137,twitter-inc,Twitter Inc.,TWTR),"$100,000",1
3138,tyler-technologies,Tyler Technologies,TYL),"$3,258,313",1
3139,tyson-foods,Tyson Foods,TSN),"$174,222,754",57
3140,us-bancorp,U.S. Bancorp,USB),"$1,281,698,534",16
3141,us-central-federal-credit-union,U.S. Central Federal Credit Union, ,"$111,319",1
3142,us-coal-corporation,U.S. Coal Corporation, ,"$146,496",8
3143,us-minerals,U.S. Minerals, ,"$1,269,963",19
3144,us-oil-recovery,U.S. Oil Recovery, ,"$47,400",2
3145,us-pension-trust-corp,U.S. Pension Trust Corp., ,"$112,600,000",1
3146,us-renal-care,U.S. Renal Care, ,"$7,300,000",1
3147,us-security-associates,U.S. Security Associates, ,"$28,470,897",30
3148,us-silica,U.S. Silica,SLCA),"$122,852",9
3149,us-sugar,U.S. Sugar, ,"$16,015,363",2
3150,uacj-corp,UACJ Corp., ,"$550,300",5
3151,uber-technologies,Uber Technologies,UBER),"$303,964,723",8
3152,ubs,UBS,NYSE: UBS),"$16,854,236,334",78
3153,uc-health,UC Health, ,"$4,179,501",1
3154,ucb,UCB, ,"$67,132,204",2
3155,uchealth-university-of-colorado-hospital,UCHealth University of Colorado Hospital, ,"$782,199",1
3156,uchicago-medicine,UChicago Medicine, ,"$5,620,839",1
3157,ufp-industries,UFP Industries,UFPI),"$1,028,630",54
3158,ugi-corp,UGI Corp.,UGI),"$6,966,513",57
3159,ulta-beauty,Ulta Beauty,ULTA),"$10,603,915",5
3160,umb-financial-corp,UMB Financial Corp.,UMBF),"$1,920,000",2
3161,umh-properties,UMH Properties,UMH),"$58,590",3
3162,umicore,Umicore, ,"$130,166",3
3163,umpqua-holdings,Umpqua Holdings,UMPQ),"$5,255,590",3
3164,unc-health-care,UNC Health Care, ,"$1,250,000",1
3165,under-armour,Under Armour,UA),"$10,057,243",1
3166,unicharm,Unicharm, ,"$392,235",3
3167,unicredit,UniCredit, ,"$1,312,536,632",8
3168,unifi-inc,Unifi Inc.,UFI),"$116,618",4
3169,unifirst,UniFirst,UNF),"$6,501,760",11
3170,unilever,Unilever,LSE: ULVR),"$19,001,678",19
3171,union-bancaire-privee,Union Bancaire Privee, ,"$201,000,000",2
3172,union-pacific,Union Pacific,UNP),"$186,117,777",54
3173,union-savings-bank,Union Savings Bank, ,"$9,000,000",1
3174,unisys,Unisys,UIS),"$5,529,000",2
3175,unit-corporation,Unit Corporation, ,"$77,300",2
3176,uniteam-marine-shipping,Uniteam Marine Shipping, ,"$800,000",1
3177,united-airlines-holdings,United Airlines Holdings,UAL),"$143,290,646",15
3178,united-community-banks-inc,United Community Banks Inc.,UCBI),"$3,500,000",1
3179,united-ethanol,United Ethanol, ,"$831,650",1
3180,united-launch-alliance,United Launch Alliance, ,"$111,000",1
3181,united-natural-foods,United Natural Foods,UNFI),"$9,672,206",11
3182,united-parcel-service,United Parcel Service,NYSE: UPS),"$362,677,201",68
3183,united-rentals,United Rentals,URI),"$16,281,413",1
3184,united-states-lime-and-minerals-inc,United States Lime and Minerals Inc.,USLM),"$355,958",5
3185,united-states-steel,United States Steel,X),"$49,900,928",68
3186,united-therapeutics,United Therapeutics,UTHR),"$210,000,000",1
3187,unitedhealth-group,UnitedHealth Group,UNH),"$634,284,913",299
3188,unitil-corporation,Unitil Corporation,UTL),"$4,409,765",38
3189,unitypoint-health,UnityPoint Health, ,"$85,254,973",4
3190,univar-solutions,Univar Solutions,UNVR),"$64,580,038",1
3191,universal-corporation,Universal Corporation,UVV),"$8,900,000",2
3192,universal-display-corp,Universal Display Corp.,OLED),"$9,500",1
3193,universal-electronics-inc,Universal Electronics Inc.,UEIC),"$75,000",1
3194,universal-health-services-inc,Universal Health Services Inc.,UHS),"$184,874,714",7
3195,universal-insurance-holdings,Universal Insurance Holdings,UVE),"$1,406,500",3
3196,universal-logistics-holdings,Universal Logistics Holdings,ULH),"$44,616",3
3197,universal-music-group,Universal Music Group, ,"$59,600,000",1
3198,universal-technical-institute-inc,Universal Technical Institute Inc.,UTI),"$30,000",1
3199,university-hospitals,University Hospitals, ,"$13,916,632",3
3200,university-of-california,University of California, ,"$45,693,665",7
3201,university-of-chicago,University of Chicago, ,"$7,107,216",1
3202,university-of-connecticut-health-center,University of Connecticut Health Center, ,"$184,984",1
3203,university-of-florida-health,University of Florida Health, ,"$26,000,000",1
3204,university-of-illinois,University of Illinois, ,"$2,021,845",1
3205,university-of-missouri,University of Missouri, ,"$2,270,615",1
3206,university-of-rochester-medical-center,University of Rochester Medical Center, ,"$3,641,229",2
3207,university-of-texas,University of Texas, ,"$16,071,862",2
3208,univest-financial,Univest Financial,UVSP),"$5,076",1
3209,unum,Unum,UNM),"$55,250,973",15
3210,up-health-system,UP Health System, ,"$4,446,392",1
3211,upl-limited,UPL Limited, ,"$94,885",6
3212,upm,UPM, ,"$401,360",1
3213,upmc,UPMC, ,"$31,944,568",5
3214,upstream-rehabilitation,Upstream Rehabilitation, ,"$7,000,000",1
3215,urban-outfitters,Urban Outfitters,URBN),"$6,304,659",3
3216,us-ecology-inc,US Ecology Inc.,ECOL),"$3,950,961",26
3217,us-foods-holding,US Foods Holding,USFD),"$49,844,647",2
3218,usa-truck-inc,USA Truck Inc.,USAK),"$317,372",2
3219,usaa,USAA, ,"$115,648,913",2
3220,usprotect-corporation,USProtect Corporation, ,"$7,919,720",93
3221,ut-battelle,UT-Battelle, ,"$675,000",5
3222,utz-quality-foods,Utz Quality Foods, ,"$2,686,501",2
3223,vail-resorts-inc,Vail Resorts Inc.,MTN),"$383,170",2
3224,valaris,Valaris,VAL),"$65,314,883",2
3225,valeo,Valeo, ,"$14,239,838",1
3226,valero-energy,Valero Energy,VLO),"$1,108,437,939",232
3227,valley-health-system-nj,Valley Health System (NJ), ,"$2,224,675",1
3228,vallourec,Vallourec, ,"$317,854",3
3229,valmet-oyj,Valmet Oyj, ,"$43,348",4
3230,valmont-industries,Valmont Industries,VMI),"$977,403",36
3231,vanguard-group,Vanguard Group, ,"$823,480",2
3232,vantacore-partners-lp,VantaCore Partners LP, ,"$95,073",9
3233,vcu-health-system,VCU Health System, ,"$3,994,151",1
3234,vector-group,Vector Group,VGR),"$86,600",2
3235,vectrus,Vectrus,VEC),"$241,679",3
3236,veeco-instruments,Veeco Instruments,VECO),"$5,460",1
3237,ventas,Ventas,VTR),"$60,637",3
3238,veolia-environnement,Veolia Environnement, ,"$4,618,044",59
3239,veon,VEON, ,"$397,500,000",2
3240,veritiv,Veritiv,VRTV),"$8,578,023",2
3241,verity-health,Verity Health, ,"$1,081,175",1
3242,verizon-communications,Verizon Communications,VZ),"$2,333,393,534",60
3243,verso-corporation,Verso Corporation,VRS),"$1,214,875",4
3244,vertiv-holdings,Vertiv Holdings,VTRV),"$5,000",1
3245,vestas,Vestas, ,"$356,586",10
3246,vf-corp,VF Corp.,VFC),"$474,781",4
3247,viad,Viad,VVI),"$423,576",8
3248,viasat-inc,ViaSat Inc.,VSAT),"$12,177,631",1
3249,viatris,Viatris,VTRS),"$1,186,843,370",31
3250,viavi-solutions,Viavi Solutions,VIAV),"$3,000,000",1
3251,vibra-healthcare,Vibra Healthcare, ,"$38,987,565",2
3252,vicat,Vicat, ,"$1,560,234",4
3253,victorias-secret-and-co,Victoria's Secret & Co.,VSCO),"$12,337,515",3
3254,vinci,Vinci, ,"$212,335",7
3255,virgin-group,Virgin Group, ,"$335,000",6
3256,virtu-financial,Virtu Financial,VIRT),"$97,170,197",8
3257,virtua-health,Virtua Health, ,"$812,860",1
3258,visa,Visa,V),"$8,670,000",1
3259,vishay-intertechnology,Vishay Intertechnology,VSH),"$2,800,000",1
3260,visiting-nurse-service-of-new-york,Visiting Nurse Service of New York, ,"$39,386,578",2
3261,vista-outdoor-inc,Vista Outdoor Inc.,VSTO),"$435,603",11
3262,visteon,Visteon,VC),"$7,930,381",3
3263,vistra-energy,Vistra Energy,VST),"$872,867,783",6
3264,vitol,Vitol, ,"$161,965,670",4
3265,vitro-sab-de-cv,Vitro S.A.B. de C.V., ,"$369,199",3
3266,vivendi,Vivendi, ,"$50,007,675",1
3267,vivescia,Vivescia, ,"$30,501",3
3268,vizio-inc,Vizio Inc., ,"$19,200,000",3
3269,vmware-inc,VMware Inc.,VMW),"$4,000,000",1
3270,voestalpine,Voestalpine, ,"$369,837",14
3271,voith,Voith, ,"$278,614",4
3272,volkswagen,Volkswagen, ,"$25,931,757,730",63
3273,volt-information-sciences-inc,Volt Information Sciences Inc.,VOLT),"$272,773",3
3274,volvo,Volvo, ,"$126,603,827",18
3275,vonage-holdings,Vonage Holdings,Nasdaq: VG),"$3,615,945",4
3276,vopak,Vopak, ,"$3,145,906",21
3277,vornado-realty-trust,Vornado Realty Trust,VNO),"$223,000",1
3278,voya-financial,Voya Financial,VOYA),"$122,865,420",14
3279,vse-corp,VSE Corp.,VSEC),"$564,179",5
3280,vulcan-materials,Vulcan Materials,VMC),"$4,124,365",30
3281,w-and-t-offshore,W&T Offshore,WTI),"$3,322,961",29
3282,wl-gore,W.L. Gore, ,"$120,500",2
3283,wp-carey-inc,W.P. Carey Inc.,WPC),"$30,045,758",1
3284,wr-berkley,W.R. Berkley,WRB),"$6,316,092",16
3285,ww-grainger,W.W. Grainger,GWW),"$80,449,489",2
3286,wabash-national,Wabash National,WNC),"$788,618",15
3287,wacker-chemie,Wacker Chemie, ,"$243,360",5
3288,wahiawa-general-hospital,Wahiawa General Hospital, ,"$499,974",1
3289,wakefern-food,Wakefern Food, ,"$2,964,713",8
3290,wakemed-health-and-hospitals,WakeMed Health & Hospitals, ,"$14,586,132",2
3291,walgreens-boots-alliance,Walgreens Boots Alliance,WBA),"$706,930,305",20
3292,wall-colmonoy-corporation,Wall Colmonoy Corporation, ,"$10,000",1
3293,wallenius-wilhelmsen-logistics,Wallenius Wilhelmsen Logistics, ,"$106,937,500",3
3294,walmart,Walmart,WMT),"$2,063,306,454",109
3295,walsh-group,Walsh Group, ,"$10,359,171",1
3296,walt-disney,Walt Disney,DIS),"$14,382,573",21
3297,wanda-group,Wanda Group, ,"$2,205,354",16
3298,wanxiang,Wanxiang, ,"$5,000",1
3299,warburg-pincus,Warburg Pincus, ,"$1,317,463",13
3300,warrior-met-coal,Warrior Met Coal,HCC),"$7,599,099",373
3301,washakie-renewable-energy,Washakie Renewable Energy, ,"$3,006,000",2
3302,washington-cardiovascular-institute,Washington Cardiovascular Institute, ,"$750,000",1
3303,washington-federal-inc,Washington Federal Inc.,WAFD),"$2,774,500",2
3304,waste-connections-inc,Waste Connections Inc.,WCN),"$2,722,567",7
3305,waste-management-inc,Waste Management Inc.,WM),"$518,897,269",1
3306,watco-companies,Watco Companies, ,"$2,382,098",204
3307,waters-corporation,Waters Corporation,WAT),"$6,732,900",3
3308,waterton-global-resource-management,Waterton Global Resource Management, ,"$2,239,899",2
3309,watkins-street-project-llc,"Watkins Street Project, LLC", ,"$58,000",1
3310,watsco,Watsco,WSO),"$35,280",2
3311,watts-water-technologies-inc,Watts Water Technologies Inc.,WTS),"$40,225,773",4
3312,wausau-tile,Wausau Tile, ,"$260,736",1
3313,wawa-inc,Wawa Inc., ,"$25,676,737",3
3314,wayfair-inc,Wayfair Inc.,W),"$25,153",1
3315,weatherford-international,Weatherford International,WFTLF),"$400,232,756",3
3316,wec-energy-group,WEC Energy Group,WEC),"$1,021,360,166",9
3317,wedbush-securities,Wedbush Securities, ,"$17,445,237",10
3318,wegelin-and-co,Wegelin & Co, ,"$74,000,000",1
3319,wegmans-food-markets,Wegmans Food Markets, ,"$408,320",8
3320,weichert-financial-services,Weichert Financial Services, ,"$3,005,000",2
3321,weis-markets,Weis Markets,WMK),"$99,927",1
3322,welch-foods,Welch Foods, ,"$207,856",3
3323,wells-fargo,Wells Fargo,WFC),"$21,874,892,841",120
3324,wellstar-health-system,WellStar Health System, ,"$2,824,832",1
3325,welltower,Welltower,WELL),"$43,706",2
3326,welspun,Welspun, ,"$164,714",10
3327,wendys,Wendy's,WEN),"$2,053,665",7
3328,werner-enterprises,Werner Enterprises,WERN),"$1,984,609",2
3329,wesco-international,WESCO International,NYSE: WCC),"$159,702",9
3330,west-pharmaceutical-services-inc,West Pharmaceutical Services Inc.,WST),"$108,690",2
3331,west-point-dairy-products,West Point Dairy Products, ,"$45,050",2
3332,west-tennessee-healthcare,West Tennessee Healthcare, ,"$1,343,665",1
3333,west-texas-gas,West Texas Gas, ,"$10,410,230",54
3334,west-virginia-mine-power-inc,"West Virginia Mine Power, Inc.", ,"$718,371",46
3335,westat,Westat, ,"$5,757,054",2
3336,westchester-medical-center,Westchester Medical Center, ,"$25,876,247",1
3337,western-and-southern-financial-group,Western & Southern Financial Group, ,"$6,845,464",8
3338,western-digital-corp,Western Digital Corp.,WDC),"$9,907,313",3
3339,western-midstream-partners,Western Midstream Partners,WES),"$58,675",3
3340,western-plains-energy-llc,Western Plains Energy LLC, ,"$5,500",1
3341,western-sugar-cooperative,Western Sugar Cooperative, ,"$1,855,177",28
3342,western-union,Western Union,WU),"$802,359,508",6
3343,westinghouse-air-brake-technologies-wabt,Westinghouse Air Brake Technologies (Wabtec),WAB),"$2,843,677",23
3344,westlake-chemical,Westlake Chemical,WLK),"$6,797,209",45
3345,westland-meat,Westland Meat, ,"$155,680,000",1
3346,westmoreland-coal,Westmoreland Coal, ,"$13,869,382",1
3347,westrock,WestRock,WRK),"$27,913,508",47
3348,westward-seafoods,Westward Seafoods, ,"$4,445,454",6
3349,wex-inc,WEX Inc.,WEX),"$35,330,000",2
3350,weyerhaeuser,Weyerhaeuser,NYSE: WY),"$98,431,363",59
3351,wh-group,WH Group, ,"$145,795,889",40
3352,whalen-furniture-manufacturing,Whalen Furniture Manufacturing, ,"$725,000",1
3353,wheeling-hospital,Wheeling Hospital, ,"$50,000,000",1
3354,whirlpool-corp,Whirlpool Corp.,WHR),"$106,263,346",3
