,name,ticker,year,penalty
5119,Alpha Metallurgical Resources,AMR),2010,"15,900"
5120,Alpha Metallurgical Resources,AMR),2011,"15,900"
5121,Alpha Metallurgical Resources,AMR),2012,"15,835"
5122,Alpha Metallurgical Resources,AMR),2013,"15,820"
5123,Alpha Metallurgical Resources,AMR),2017,"15,664"
5124,Alpha Metallurgical Resources,AMR),2007,"15,646"
5125,Alpha Metallurgical Resources,AMR),2012,"15,575"
5126,Alpha Metallurgical Resources,AMR),2008,"15,570"
5127,Alpha Metallurgical Resources,AMR),2009,"15,570"
5128,Alpha Metallurgical Resources,AMR),2009,"15,570"
5129,Alpha Metallurgical Resources,AMR),2009,"15,570"
5130,Alpha Metallurgical Resources,AMR),2010,"15,570"
5131,Alpha Metallurgical Resources,AMR),2009,"15,570"
5132,Alpha Metallurgical Resources,AMR),2010,"15,570"
5133,Alpha Metallurgical Resources,AMR),2010,"15,570"
5134,Alpha Metallurgical Resources,AMR),2010,"15,570"
5135,Alpha Metallurgical Resources,AMR),2011,"15,570"
5136,Alpha Metallurgical Resources,AMR),2011,"15,570"
5137,Alpha Metallurgical Resources,AMR),2014,"15,570"
5138,Alpha Metallurgical Resources,AMR),2011,"15,570"
5139,Alpha Metallurgical Resources,AMR),2011,"15,570"
5140,Alpha Metallurgical Resources,AMR),2012,"15,570"
5141,Alpha Metallurgical Resources,AMR),2011,"15,570"
5142,Alpha Metallurgical Resources,AMR),2013,"15,570"
5143,Alpha Metallurgical Resources,AMR),2011,"15,570"
5144,Alpha Metallurgical Resources,AMR),2012,"15,570"
5145,Alpha Metallurgical Resources,AMR),2007,"15,550"
5146,Alpha Metallurgical Resources,AMR),2008,"15,500"
5147,Alpha Metallurgical Resources,AMR),2013,"15,486"
5148,Alpha Metallurgical Resources,AMR),2008,"15,330"
5149,Alpha Metallurgical Resources,AMR),2012,"15,236"
5150,Alpha Metallurgical Resources,AMR),2010,"15,200"
5151,Alpha Metallurgical Resources,AMR),2009,"15,200"
5152,Alpha Metallurgical Resources,AMR),2010,"15,200"
5153,Alpha Metallurgical Resources,AMR),2014,"15,193"
5154,Alpha Metallurgical Resources,AMR),2012,"15,100"
5155,Alpha Metallurgical Resources,AMR),2013,"15,000"
5156,Alpha Metallurgical Resources,AMR),2006,"15,000"
5157,Alpha Metallurgical Resources,AMR),2003,"15,000"
5158,Alpha Metallurgical Resources,AMR),2003,"15,000"
5159,Alpha Metallurgical Resources,AMR),2002,"15,000"
5160,Alpha Metallurgical Resources,AMR),2005,"15,000"
5161,Alpha Metallurgical Resources,AMR),2007,"15,000"
5162,Alpha Metallurgical Resources,AMR),2006,"15,000"
5163,Alpha Metallurgical Resources,AMR),2005,"15,000"
5164,Alpha Metallurgical Resources,AMR),2009,"15,000"
5165,Alpha Metallurgical Resources,AMR),2008,"15,000"
5166,Alpha Metallurgical Resources,AMR),2008,"15,000"
5167,Alpha Metallurgical Resources,AMR),2008,"15,000"
5168,Alpha Metallurgical Resources,AMR),2009,"15,000"
5169,Alpha Metallurgical Resources,AMR),2012,"15,000"
5170,Alpha Metallurgical Resources,AMR),2012,"15,000"
5171,Alpha Metallurgical Resources,AMR),2012,"15,000"
5172,Alpha Metallurgical Resources,AMR),2012,"15,000"
5173,Alpha Metallurgical Resources,AMR),2012,"15,000"
5174,Alpha Metallurgical Resources,AMR),2013,"15,000"
5175,Alpha Metallurgical Resources,AMR),2011,"15,000"
5176,Alpha Metallurgical Resources,AMR),2013,"15,000"
5177,Alpha Metallurgical Resources,AMR),2012,"15,000"
5178,Alpha Metallurgical Resources,AMR),2012,"15,000"
5179,Alpha Metallurgical Resources,AMR),2012,"15,000"
5180,Alpha Metallurgical Resources,AMR),2011,"15,000"
5181,Alpha Metallurgical Resources,AMR),2014,"14,993"
5182,Alpha Metallurgical Resources,AMR),2011,"14,951"
5183,Alpha Metallurgical Resources,AMR),2011,"14,950"
5184,Alpha Metallurgical Resources,AMR),2013,"14,950"
5185,Alpha Metallurgical Resources,AMR),2009,"14,914"
5186,Alpha Metallurgical Resources,AMR),2009,"14,879"
5187,Alpha Metallurgical Resources,AMR),2012,"14,850"
5188,Alpha Metallurgical Resources,AMR),2011,"14,846"
5189,Alpha Metallurgical Resources,AMR),2011,"14,845"
5190,Alpha Metallurgical Resources,AMR),2010,"14,743"
5191,Alpha Metallurgical Resources,AMR),2010,"14,743"
5192,Alpha Metallurgical Resources,AMR),2010,"14,743"
5193,Alpha Metallurgical Resources,AMR),2010,"14,743"
5194,Alpha Metallurgical Resources,AMR),2010,"14,743"
5195,Alpha Metallurgical Resources,AMR),2010,"14,743"
5196,Alpha Metallurgical Resources,AMR),2010,"14,743"
5197,Alpha Metallurgical Resources,AMR),2009,"14,743"
5198,Alpha Metallurgical Resources,AMR),2010,"14,743"
5199,Alpha Metallurgical Resources,AMR),2009,"14,743"
5200,Alpha Metallurgical Resources,AMR),2009,"14,743"
5201,Alpha Metallurgical Resources,AMR),2008,"14,743"
5202,Alpha Metallurgical Resources,AMR),2011,"14,743"
5203,Alpha Metallurgical Resources,AMR),2011,"14,743"
5204,Alpha Metallurgical Resources,AMR),2011,"14,743"
5205,Alpha Metallurgical Resources,AMR),2012,"14,743"
5206,Alpha Metallurgical Resources,AMR),2007,"14,700"
5207,Alpha Metallurgical Resources,AMR),2010,"14,700"
5208,Alpha Metallurgical Resources,AMR),2010,"14,700"
5209,Alpha Metallurgical Resources,AMR),2014,"14,700"
5210,Alpha Metallurgical Resources,AMR),2011,"14,700"
5211,Alpha Metallurgical Resources,AMR),2014,"14,700"
5212,Alpha Metallurgical Resources,AMR),2012,"14,630"
5213,Alpha Metallurgical Resources,AMR),2011,"14,617"
5214,Alpha Metallurgical Resources,AMR),2009,"14,600"
5215,Alpha Metallurgical Resources,AMR),2008,"14,500"
5216,Alpha Metallurgical Resources,AMR),2011,"14,500"
5217,Alpha Metallurgical Resources,AMR),2013,"14,402"
5218,Alpha Metallurgical Resources,AMR),2007,"14,373"
5219,Alpha Metallurgical Resources,AMR),2007,"14,373"
5220,Alpha Metallurgical Resources,AMR),2007,"14,373"
5221,Alpha Metallurgical Resources,AMR),2007,"14,373"
5222,Alpha Metallurgical Resources,AMR),2010,"14,373"
5223,Alpha Metallurgical Resources,AMR),2009,"14,373"
5224,Alpha Metallurgical Resources,AMR),2010,"14,373"
5225,Alpha Metallurgical Resources,AMR),2011,"14,373"
5226,Alpha Metallurgical Resources,AMR),2011,"14,373"
5227,Alpha Metallurgical Resources,AMR),2010,"14,373"
5228,Alpha Metallurgical Resources,AMR),2011,"14,373"
5229,Alpha Metallurgical Resources,AMR),2011,"14,373"
5230,Alpha Metallurgical Resources,AMR),2010,"14,373"
5231,Alpha Metallurgical Resources,AMR),2008,"14,373"
5232,Alpha Metallurgical Resources,AMR),2011,"14,373"
5233,Alpha Metallurgical Resources,AMR),2011,"14,373"
5234,Alpha Metallurgical Resources,AMR),2012,"14,373"
5235,Alpha Metallurgical Resources,AMR),2011,"14,373"
5236,Alpha Metallurgical Resources,AMR),2012,"14,373"
5237,Alpha Metallurgical Resources,AMR),2012,"14,373"
5238,Alpha Metallurgical Resources,AMR),2011,"14,373"
5239,Alpha Metallurgical Resources,AMR),2011,"14,373"
5240,Alpha Metallurgical Resources,AMR),2012,"14,373"
5241,Alpha Metallurgical Resources,AMR),2017,"14,170"
5242,Alpha Metallurgical Resources,AMR),2008,"14,132"
5243,Alpha Metallurgical Resources,AMR),2007,"14,000"
5244,Alpha Metallurgical Resources,AMR),2007,"14,000"
5245,Alpha Metallurgical Resources,AMR),2009,"14,000"
5246,Alpha Metallurgical Resources,AMR),2010,"14,000"
5247,Alpha Metallurgical Resources,AMR),2012,"14,000"
5248,Alpha Metallurgical Resources,AMR),2011,"14,000"
5249,Alpha Metallurgical Resources,AMR),2014,"14,000"
5250,Alpha Metallurgical Resources,AMR),2011,"14,000"
5251,Alpha Metallurgical Resources,AMR),2007,"13,980"
5252,Alpha Metallurgical Resources,AMR),2007,"13,870"
5253,Alpha Metallurgical Resources,AMR),2007,"13,870"
5254,Alpha Metallurgical Resources,AMR),2018,"13,691"
5255,Alpha Metallurgical Resources,AMR),2012,"13,659"
5256,Alpha Metallurgical Resources,AMR),2019,"13,638"
5257,Alpha Metallurgical Resources,AMR),2015,"13,630"
5258,Alpha Metallurgical Resources,AMR),2015,"13,630"
5259,Alpha Metallurgical Resources,AMR),2009,"13,609"
5260,Alpha Metallurgical Resources,AMR),2010,"13,609"
5261,Alpha Metallurgical Resources,AMR),2010,"13,609"
5262,Alpha Metallurgical Resources,AMR),2010,"13,609"
5263,Alpha Metallurgical Resources,AMR),2010,"13,609"
5264,Alpha Metallurgical Resources,AMR),2010,"13,609"
5265,Alpha Metallurgical Resources,AMR),2010,"13,609"
5266,Alpha Metallurgical Resources,AMR),2010,"13,609"
5267,Alpha Metallurgical Resources,AMR),2010,"13,609"
5268,Alpha Metallurgical Resources,AMR),2010,"13,609"
5269,Alpha Metallurgical Resources,AMR),2010,"13,609"
5270,Alpha Metallurgical Resources,AMR),2011,"13,609"
5271,Alpha Metallurgical Resources,AMR),2011,"13,609"
5272,Alpha Metallurgical Resources,AMR),2011,"13,609"
5273,Alpha Metallurgical Resources,AMR),2011,"13,609"
5274,Alpha Metallurgical Resources,AMR),2011,"13,609"
5275,Alpha Metallurgical Resources,AMR),2011,"13,609"
5276,Alpha Metallurgical Resources,AMR),2010,"13,600"
5277,Alpha Metallurgical Resources,AMR),2010,"13,600"
5278,Alpha Metallurgical Resources,AMR),2010,"13,600"
5279,Alpha Metallurgical Resources,AMR),2010,"13,600"
5280,Alpha Metallurgical Resources,AMR),2010,"13,600"
5281,Alpha Metallurgical Resources,AMR),2010,"13,600"
5282,Alpha Metallurgical Resources,AMR),2013,"13,560"
5283,Alpha Metallurgical Resources,AMR),2017,"13,538"
5284,Alpha Metallurgical Resources,AMR),2001,"13,500"
5285,Alpha Metallurgical Resources,AMR),2007,"13,500"
5286,Alpha Metallurgical Resources,AMR),2009,"13,500"
5287,Alpha Metallurgical Resources,AMR),2012,"13,500"
5288,Alpha Metallurgical Resources,AMR),2013,"13,500"
5289,Alpha Metallurgical Resources,AMR),2005,"13,480"
5290,Alpha Metallurgical Resources,AMR),2012,"13,390"
5291,Alpha Metallurgical Resources,AMR),2014,"13,336"
5292,Alpha Metallurgical Resources,AMR),2007,"13,268"
5293,Alpha Metallurgical Resources,AMR),2007,"13,268"
5294,Alpha Metallurgical Resources,AMR),2007,"13,268"
5295,Alpha Metallurgical Resources,AMR),2007,"13,268"
5296,Alpha Metallurgical Resources,AMR),2010,"13,268"
5297,Alpha Metallurgical Resources,AMR),2008,"13,268"
5298,Alpha Metallurgical Resources,AMR),2010,"13,268"
5299,Alpha Metallurgical Resources,AMR),2011,"13,268"
5300,Alpha Metallurgical Resources,AMR),2010,"13,268"
5301,Alpha Metallurgical Resources,AMR),2008,"13,268"
5302,Alpha Metallurgical Resources,AMR),2010,"13,268"
5303,Alpha Metallurgical Resources,AMR),2010,"13,268"
5304,Alpha Metallurgical Resources,AMR),2010,"13,268"
5305,Alpha Metallurgical Resources,AMR),2010,"13,268"
5306,Alpha Metallurgical Resources,AMR),2010,"13,268"
5307,Alpha Metallurgical Resources,AMR),2008,"13,268"
5308,Alpha Metallurgical Resources,AMR),2009,"13,268"
5309,Alpha Metallurgical Resources,AMR),2009,"13,268"
5310,Alpha Metallurgical Resources,AMR),2010,"13,268"
5311,Alpha Metallurgical Resources,AMR),2009,"13,268"
5312,Alpha Metallurgical Resources,AMR),2010,"13,268"
5313,Alpha Metallurgical Resources,AMR),2008,"13,268"
5314,Alpha Metallurgical Resources,AMR),2009,"13,268"
5315,Alpha Metallurgical Resources,AMR),2008,"13,268"
5316,Alpha Metallurgical Resources,AMR),2009,"13,268"
5317,Alpha Metallurgical Resources,AMR),2011,"13,268"
5318,Alpha Metallurgical Resources,AMR),2012,"13,268"
5319,Alpha Metallurgical Resources,AMR),2011,"13,268"
5320,Alpha Metallurgical Resources,AMR),2011,"13,268"
5321,Alpha Metallurgical Resources,AMR),2011,"13,268"
5322,Alpha Metallurgical Resources,AMR),2011,"13,268"
5323,Alpha Metallurgical Resources,AMR),2011,"13,268"
5324,Alpha Metallurgical Resources,AMR),2011,"13,268"
5325,Alpha Metallurgical Resources,AMR),2012,"13,268"
5326,Alpha Metallurgical Resources,AMR),2011,"13,268"
5327,Alpha Metallurgical Resources,AMR),2011,"13,268"
5328,Alpha Metallurgical Resources,AMR),2011,"13,268"
5329,Alpha Metallurgical Resources,AMR),2012,"13,268"
5330,Alpha Metallurgical Resources,AMR),2011,"13,268"
5331,Alpha Metallurgical Resources,AMR),2011,"13,268"
5332,Alpha Metallurgical Resources,AMR),2014,"13,268"
5333,Alpha Metallurgical Resources,AMR),2011,"13,268"
5334,Alpha Metallurgical Resources,AMR),2011,"13,268"
5335,Alpha Metallurgical Resources,AMR),2012,"13,268"
5336,Alpha Metallurgical Resources,AMR),2012,"13,268"
5337,Alpha Metallurgical Resources,AMR),2011,"13,268"
5338,Alpha Metallurgical Resources,AMR),2011,"13,268"
5339,Alpha Metallurgical Resources,AMR),2011,"13,268"
5340,Alpha Metallurgical Resources,AMR),2011,"13,268"
5341,Alpha Metallurgical Resources,AMR),2011,"13,268"
5342,Alpha Metallurgical Resources,AMR),2011,"13,268"
5343,Alpha Metallurgical Resources,AMR),2011,"13,268"
5344,Alpha Metallurgical Resources,AMR),2001,"13,200"
5345,Alpha Metallurgical Resources,AMR),2001,"13,200"
5346,Alpha Metallurgical Resources,AMR),2008,"13,196"
5347,Alpha Metallurgical Resources,AMR),2018,"13,176"
5348,Alpha Metallurgical Resources,AMR),2010,"13,146"
5349,Alpha Metallurgical Resources,AMR),2008,"13,090"
5350,Alpha Metallurgical Resources,AMR),2008,"13,090"
5351,Alpha Metallurgical Resources,AMR),2011,"13,090"
5352,Alpha Metallurgical Resources,AMR),2013,"13,048"
5353,Alpha Metallurgical Resources,AMR),2006,"13,000"
5354,Alpha Metallurgical Resources,AMR),2005,"13,000"
5355,Alpha Metallurgical Resources,AMR),2007,"13,000"
5356,Alpha Metallurgical Resources,AMR),2005,"13,000"
5357,Alpha Metallurgical Resources,AMR),2010,"13,000"
5358,Alpha Metallurgical Resources,AMR),2008,"13,000"
5359,Alpha Metallurgical Resources,AMR),2008,"13,000"
5360,Alpha Metallurgical Resources,AMR),2008,"13,000"
5361,Alpha Metallurgical Resources,AMR),2008,"13,000"
5362,Alpha Metallurgical Resources,AMR),2013,"13,000"
5363,Alpha Metallurgical Resources,AMR),2013,"13,000"
5364,Alpha Metallurgical Resources,AMR),2011,"13,000"
5365,Alpha Metallurgical Resources,AMR),2012,"13,000"
5366,Alpha Metallurgical Resources,AMR),2012,"13,000"
5367,Alpha Metallurgical Resources,AMR),2008,"12,975"
5368,Alpha Metallurgical Resources,AMR),2011,"12,944"
5369,Alpha Metallurgical Resources,AMR),2012,"12,915"
5370,Alpha Metallurgical Resources,AMR),2010,"12,900"
5371,Alpha Metallurgical Resources,AMR),2011,"12,900"
5372,Alpha Metallurgical Resources,AMR),2011,"12,900"
5373,Alpha Metallurgical Resources,AMR),2009,"12,867"
5374,Alpha Metallurgical Resources,AMR),2003,"12,800"
5375,Alpha Metallurgical Resources,AMR),2006,"12,800"
5376,Alpha Metallurgical Resources,AMR),2006,"12,800"
5377,Alpha Metallurgical Resources,AMR),2009,"12,800"
5378,Alpha Metallurgical Resources,AMR),2009,"12,800"
5379,Alpha Metallurgical Resources,AMR),2011,"12,790"
5380,Alpha Metallurgical Resources,AMR),2011,"12,790"
5381,Alpha Metallurgical Resources,AMR),2011,"12,722"
5382,Alpha Metallurgical Resources,AMR),2012,"12,655"
5383,Alpha Metallurgical Resources,AMR),2016,"12,650"
5384,Alpha Metallurgical Resources,AMR),2020,"12,632"
5385,Alpha Metallurgical Resources,AMR),2011,"12,620"
5386,Alpha Metallurgical Resources,AMR),2019,"12,611"
5387,Alpha Metallurgical Resources,AMR),2015,"12,582"
5388,Alpha Metallurgical Resources,AMR),2012,"12,577"
5389,Alpha Metallurgical Resources,AMR),2012,"12,572"
5390,Alpha Metallurgical Resources,AMR),2008,"12,563"
5391,Alpha Metallurgical Resources,AMR),2009,"12,563"
5392,Alpha Metallurgical Resources,AMR),2009,"12,563"
5393,Alpha Metallurgical Resources,AMR),2008,"12,563"
5394,Alpha Metallurgical Resources,AMR),2009,"12,563"
5395,Alpha Metallurgical Resources,AMR),2010,"12,563"
5396,Alpha Metallurgical Resources,AMR),2010,"12,563"
5397,Alpha Metallurgical Resources,AMR),2009,"12,563"
5398,Alpha Metallurgical Resources,AMR),2013,"12,563"
5399,Alpha Metallurgical Resources,AMR),2011,"12,563"
5400,Alpha Metallurgical Resources,AMR),2012,"12,563"
5401,Alpha Metallurgical Resources,AMR),2011,"12,563"
5402,Alpha Metallurgical Resources,AMR),2014,"12,563"
5403,Alpha Metallurgical Resources,AMR),2010,"12,540"
5404,Alpha Metallurgical Resources,AMR),2014,"12,518"
5405,Alpha Metallurgical Resources,AMR),2010,"12,500"
5406,Alpha Metallurgical Resources,AMR),2010,"12,500"
5407,Alpha Metallurgical Resources,AMR),2010,"12,500"
5408,Alpha Metallurgical Resources,AMR),2008,"12,500"
5409,Alpha Metallurgical Resources,AMR),2010,"12,500"
5410,Alpha Metallurgical Resources,AMR),2010,"12,500"
5411,Alpha Metallurgical Resources,AMR),2012,"12,500"
5412,Alpha Metallurgical Resources,AMR),2011,"12,500"
5413,Alpha Metallurgical Resources,AMR),2011,"12,500"
5414,Alpha Metallurgical Resources,AMR),2011,"12,456"
5415,Alpha Metallurgical Resources,AMR),2013,"12,404"
5416,Alpha Metallurgical Resources,AMR),2014,"12,400"
5417,Alpha Metallurgical Resources,AMR),2013,"12,400"
5418,Alpha Metallurgical Resources,AMR),2013,"12,362"
5419,Alpha Metallurgical Resources,AMR),2018,"12,321"
5420,Alpha Metallurgical Resources,AMR),2007,"12,311"
5421,Alpha Metallurgical Resources,AMR),2012,"12,300"
5422,Alpha Metallurgical Resources,AMR),2013,"12,271"
5423,Alpha Metallurgical Resources,AMR),2007,"12,248"
5424,Alpha Metallurgical Resources,AMR),2009,"12,248"
5425,Alpha Metallurgical Resources,AMR),2011,"12,248"
5426,Alpha Metallurgical Resources,AMR),2009,"12,248"
5427,Alpha Metallurgical Resources,AMR),2010,"12,248"
5428,Alpha Metallurgical Resources,AMR),2011,"12,248"
5429,Alpha Metallurgical Resources,AMR),2009,"12,248"
5430,Alpha Metallurgical Resources,AMR),2010,"12,248"
5431,Alpha Metallurgical Resources,AMR),2011,"12,248"
5432,Alpha Metallurgical Resources,AMR),2010,"12,248"
5433,Alpha Metallurgical Resources,AMR),2008,"12,248"
5434,Alpha Metallurgical Resources,AMR),2009,"12,248"
5435,Alpha Metallurgical Resources,AMR),2008,"12,248"
5436,Alpha Metallurgical Resources,AMR),2010,"12,248"
5437,Alpha Metallurgical Resources,AMR),2009,"12,248"
5438,Alpha Metallurgical Resources,AMR),2010,"12,248"
5439,Alpha Metallurgical Resources,AMR),2009,"12,248"
5440,Alpha Metallurgical Resources,AMR),2011,"12,248"
5441,Alpha Metallurgical Resources,AMR),2014,"12,248"
5442,Alpha Metallurgical Resources,AMR),2013,"12,248"
5443,Alpha Metallurgical Resources,AMR),2012,"12,248"
5444,Alpha Metallurgical Resources,AMR),2012,"12,248"
5445,Alpha Metallurgical Resources,AMR),2012,"12,248"
5446,Alpha Metallurgical Resources,AMR),2014,"12,248"
5447,Alpha Metallurgical Resources,AMR),2014,"12,248"
5448,Alpha Metallurgical Resources,AMR),2011,"12,248"
5449,Alpha Metallurgical Resources,AMR),2011,"12,248"
5450,Alpha Metallurgical Resources,AMR),2014,"12,248"
5451,Alpha Metallurgical Resources,AMR),2011,"12,248"
5452,Alpha Metallurgical Resources,AMR),2015,"12,248"
5453,Alpha Metallurgical Resources,AMR),2015,"12,248"
5454,Alpha Metallurgical Resources,AMR),2015,"12,248"
5455,Alpha Metallurgical Resources,AMR),2015,"12,248"
5456,Alpha Metallurgical Resources,AMR),2015,"12,248"
5457,Alpha Metallurgical Resources,AMR),2011,"12,229"
5458,Alpha Metallurgical Resources,AMR),2011,"12,182"
5459,Alpha Metallurgical Resources,AMR),2011,"12,182"
5460,Alpha Metallurgical Resources,AMR),2013,"12,116"
5461,Alpha Metallurgical Resources,AMR),2011,"12,110"
5462,Alpha Metallurgical Resources,AMR),2017,"12,075"
5463,Alpha Metallurgical Resources,AMR),2017,"12,075"
5464,Alpha Metallurgical Resources,AMR),2021,"12,007"
5465,Alpha Metallurgical Resources,AMR),2001,"12,000"
5466,Alpha Metallurgical Resources,AMR),2004,"12,000"
5467,Alpha Metallurgical Resources,AMR),2001,"12,000"
5468,Alpha Metallurgical Resources,AMR),2003,"12,000"
5469,Alpha Metallurgical Resources,AMR),2006,"12,000"
5470,Alpha Metallurgical Resources,AMR),2006,"12,000"
5471,Alpha Metallurgical Resources,AMR),2007,"12,000"
5472,Alpha Metallurgical Resources,AMR),2010,"12,000"
5473,Alpha Metallurgical Resources,AMR),2008,"12,000"
5474,Alpha Metallurgical Resources,AMR),2008,"12,000"
5475,Alpha Metallurgical Resources,AMR),2010,"12,000"
5476,Alpha Metallurgical Resources,AMR),2009,"12,000"
5477,Alpha Metallurgical Resources,AMR),2011,"12,000"
5478,Alpha Metallurgical Resources,AMR),2012,"12,000"
5479,Alpha Metallurgical Resources,AMR),2012,"12,000"
5480,Alpha Metallurgical Resources,AMR),2014,"12,000"
5481,Alpha Metallurgical Resources,AMR),2012,"12,000"
5482,Alpha Metallurgical Resources,AMR),2014,"12,000"
5483,Alpha Metallurgical Resources,AMR),2010,"11,900"
5484,Alpha Metallurgical Resources,AMR),2010,"11,900"
5485,Alpha Metallurgical Resources,AMR),2010,"11,900"
5486,Alpha Metallurgical Resources,AMR),2007,"11,820"
5487,Alpha Metallurgical Resources,AMR),2012,"11,807"
5488,Alpha Metallurgical Resources,AMR),2011,"11,807"
5489,Alpha Metallurgical Resources,AMR),2011,"11,807"
5490,Alpha Metallurgical Resources,AMR),2012,"11,807"
5491,Alpha Metallurgical Resources,AMR),2007,"11,797"
5492,Alpha Metallurgical Resources,AMR),2014,"11,786"
5493,Alpha Metallurgical Resources,AMR),2011,"11,678"
5494,Alpha Metallurgical Resources,AMR),2011,"11,678"
5495,Alpha Metallurgical Resources,AMR),2010,"11,597"
5496,Alpha Metallurgical Resources,AMR),2009,"11,597"
5497,Alpha Metallurgical Resources,AMR),2010,"11,597"
5498,Alpha Metallurgical Resources,AMR),2008,"11,597"
5499,Alpha Metallurgical Resources,AMR),2008,"11,597"
5500,Alpha Metallurgical Resources,AMR),2009,"11,597"
5501,Alpha Metallurgical Resources,AMR),2009,"11,597"
5502,Alpha Metallurgical Resources,AMR),2009,"11,597"
5503,Alpha Metallurgical Resources,AMR),2009,"11,597"
5504,Alpha Metallurgical Resources,AMR),2010,"11,597"
5505,Alpha Metallurgical Resources,AMR),2008,"11,597"
5506,Alpha Metallurgical Resources,AMR),2008,"11,597"
5507,Alpha Metallurgical Resources,AMR),2009,"11,597"
5508,Alpha Metallurgical Resources,AMR),2009,"11,597"
5509,Alpha Metallurgical Resources,AMR),2012,"11,597"
5510,Alpha Metallurgical Resources,AMR),2011,"11,597"
5511,Alpha Metallurgical Resources,AMR),2011,"11,597"
5512,Alpha Metallurgical Resources,AMR),2012,"11,597"
5513,Alpha Metallurgical Resources,AMR),2011,"11,597"
5514,Alpha Metallurgical Resources,AMR),2011,"11,597"
5515,Alpha Metallurgical Resources,AMR),2011,"11,597"
5516,Alpha Metallurgical Resources,AMR),2011,"11,597"
5517,Alpha Metallurgical Resources,AMR),2015,"11,597"
5518,Alpha Metallurgical Resources,AMR),2018,"11,587"
5519,Alpha Metallurgical Resources,AMR),2012,"11,580"
5520,Alpha Metallurgical Resources,AMR),2012,"11,580"
5521,Alpha Metallurgical Resources,AMR),2007,"11,500"
5522,Alpha Metallurgical Resources,AMR),2010,"11,500"
5523,Alpha Metallurgical Resources,AMR),2009,"11,500"
5524,Alpha Metallurgical Resources,AMR),2008,"11,500"
5525,Alpha Metallurgical Resources,AMR),2011,"11,500"
5526,Alpha Metallurgical Resources,AMR),2011,"11,500"
5527,Alpha Metallurgical Resources,AMR),2011,"11,500"
5528,Alpha Metallurgical Resources,AMR),2011,"11,500"
5529,Alpha Metallurgical Resources,AMR),2012,"11,498"
5530,Alpha Metallurgical Resources,AMR),2011,"11,437"
5531,Alpha Metallurgical Resources,AMR),2003,"11,400"
5532,Alpha Metallurgical Resources,AMR),2007,"11,306"
5533,Alpha Metallurgical Resources,AMR),2008,"11,306"
5534,Alpha Metallurgical Resources,AMR),2008,"11,306"
5535,Alpha Metallurgical Resources,AMR),2007,"11,306"
5536,Alpha Metallurgical Resources,AMR),2008,"11,306"
5537,Alpha Metallurgical Resources,AMR),2008,"11,306"
5538,Alpha Metallurgical Resources,AMR),2010,"11,306"
5539,Alpha Metallurgical Resources,AMR),2009,"11,306"
5540,Alpha Metallurgical Resources,AMR),2009,"11,306"
5541,Alpha Metallurgical Resources,AMR),2010,"11,306"
5542,Alpha Metallurgical Resources,AMR),2011,"11,306"
5543,Alpha Metallurgical Resources,AMR),2008,"11,306"
5544,Alpha Metallurgical Resources,AMR),2011,"11,306"
5545,Alpha Metallurgical Resources,AMR),2012,"11,306"
5546,Alpha Metallurgical Resources,AMR),2012,"11,306"
5547,Alpha Metallurgical Resources,AMR),2012,"11,306"
5548,Alpha Metallurgical Resources,AMR),2012,"11,306"
5549,Alpha Metallurgical Resources,AMR),2011,"11,306"
5550,Alpha Metallurgical Resources,AMR),2011,"11,306"
5551,Alpha Metallurgical Resources,AMR),2012,"11,306"
5552,Alpha Metallurgical Resources,AMR),2012,"11,306"
5553,Alpha Metallurgical Resources,AMR),2012,"11,306"
5554,Alpha Metallurgical Resources,AMR),2013,"11,306"
5555,Alpha Metallurgical Resources,AMR),2012,"11,306"
5556,Alpha Metallurgical Resources,AMR),2012,"11,306"
5557,Alpha Metallurgical Resources,AMR),2012,"11,306"
5558,Alpha Metallurgical Resources,AMR),2015,"11,306"
5559,Alpha Metallurgical Resources,AMR),2015,"11,306"
5560,Alpha Metallurgical Resources,AMR),2015,"11,306"
5561,Alpha Metallurgical Resources,AMR),2015,"11,306"
5562,Alpha Metallurgical Resources,AMR),2012,"11,304"
5563,Alpha Metallurgical Resources,AMR),2011,"11,300"
5564,Alpha Metallurgical Resources,AMR),2015,"11,300"
5565,Alpha Metallurgical Resources,AMR),2015,"11,300"
5566,Alpha Metallurgical Resources,AMR),2015,"11,300"
5567,Alpha Metallurgical Resources,AMR),2008,"11,275"
5568,Alpha Metallurgical Resources,AMR),2007,"11,250"
5569,Alpha Metallurgical Resources,AMR),2007,"11,245"
5570,Alpha Metallurgical Resources,AMR),2012,"11,220"
5571,Alpha Metallurgical Resources,AMR),2007,"11,180"
5572,Alpha Metallurgical Resources,AMR),2006,"11,150"
5573,Alpha Metallurgical Resources,AMR),2013,"11,150"
5574,Alpha Metallurgical Resources,AMR),2017,"11,146"
5575,Alpha Metallurgical Resources,AMR),2010,"11,130"
5576,Alpha Metallurgical Resources,AMR),2008,"11,125"
5577,Alpha Metallurgical Resources,AMR),2021,"11,083"
5578,Alpha Metallurgical Resources,AMR),2009,"11,075"
5579,Alpha Metallurgical Resources,AMR),2007,"11,000"
5580,Alpha Metallurgical Resources,AMR),2007,"11,000"
5581,Alpha Metallurgical Resources,AMR),2010,"11,000"
5582,Alpha Metallurgical Resources,AMR),2010,"11,000"
5583,Alpha Metallurgical Resources,AMR),2010,"11,000"
5584,Alpha Metallurgical Resources,AMR),2010,"11,000"
